"","id","source","pmid","pmcid","doi","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","hasPDF","hasBook","hasSuppl","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","firstIndexDate","firstPublicationDate"
"232","32369674","MED","32369674","PMC7267423","10.1111/odi.13382","Oral vesiculobullous lesions associated with SARS-CoV-2 infection.","Martín Carreras-Presas C, Amaro Sánchez J, López-Sánchez AF, Jané-Salas E, Somacarrera Pérez ML.","Oral Dis",NA,"27 Suppl 3","2021","1354-523x; 1601-0825; ","710-712","brief-report; journal article","Y","Y","N","Y","N","N",76,"Y","Y","N","Y","N","2020-05-12","2020-05-29"
"233","32959709","MED","32959709","PMC7509243","10.1177/2380084420962399","Impact of COVID-19 on Life Experiences of Essential Workers Attending a Dental Testing Facility.","Fontana M, McCauley L, Fitzgerald M, Eckert GJ, Yanca E, Eber R.","JDR Clin Trans Res","1","6","2021","2380-0844; 2380-0852; ","24-39","research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2020-09-23","2020-09-22"
"234","33810832","MED","33810832","PMC7867385","10.1016/j.adaj.2021.02.001","What is the association between income loss during the COVID-19 pandemic and children's dental care?","Burgette JM, Weyant RJ, Ettinger AK, Miller E, Ray KN.","J Am Dent Assoc","5","152","2021","0002-8177; 1943-4723; ","369-376","research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2021-04-06","2021-02-06"
"235","34172918","MED","34172918","PMC8226336","10.1038/s41432-021-0172-4","Could certain mouthwashes reduce transmissibility of COVID-19?","Elmahgoub F, Coll Y.","Evid Based Dent","2","22","2021","1462-0049; 1476-5446; ","82-83","comment; research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-06-27","2021-01-01"
"236","34325945","MED","34325945","PMC7836223","10.1016/j.bjoms.2020.12.021","Management of oral and maxillofacial trauma during the first wave of the COVID-19 pandemic in the United Kingdom.","Puglia FA, Hills A, Dawoud B, Magennis P, Chiu GA, Collaborators.","Br J Oral Maxillofac Surg","8","59","2021","0266-4356; 1532-1940; ","867-874","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-07-31","2021-01-08"
"237","34172901","MED","34172901","PMC8226347","10.1038/s41432-021-0169-z","Could dentists be the first to diagnose COVID-19 due to oral manifestations?","Coll Y, Elmahgoub F.","Evid Based Dent","2","22","2021","1462-0049; 1476-5446; ","49","comment; research-article; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2021-06-27","2021-01-01"
"238","33496042","MED","33496042","PMC8014862","10.1002/cre2.398","The contrasting short-term effects of COVID-19 on dental care practices in the United States.","Diab Z, Shara N, Chou J, Libin A, Kuhn A, Farmer-Dixon C, Jackson A, Hughes B, Laurence B.","Clin Exp Dent Res","3","7","2021","2057-4347","279-284","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-01-27","2021-01-25"
"239","33568128","MED","33568128","PMC7874993","10.1186/s12903-021-01413-6","Impact of COVID-19 on Pakistani dentists: a nationwide cross sectional study.","Kamran R, Saba K, Azam S.","BMC Oral Health","1","21","2021","1472-6831","59","research-article; journal article","Y","Y","N","Y","N","Y",6,"Y","Y","N","Y","N","2021-02-12","2021-02-10"
"240","34270106","MED","34270106","PMC8444729","10.1111/cdoe.12680","Impacts of the COVID-19 epidemic on the department of stomatology in a tertiary hospital: A case study in the General Hospital of the Central Theater Command, Wuhan, China.","Dong Q, Kuria A, Weng Y, Liu Y, Cao Y.","Community Dent Oral Epidemiol","6","49","2021","0301-5661; 1600-0528; ","557-564","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-07-17","2021-07-16"
"241","32615642","MED","32615642","PMC7362147","10.1111/odi.13526","Is povidone iodine mouthwash effective against SARS-CoV-2? First in vivo tests.","Martínez Lamas L, Diz Dios P, Pérez Rodríguez MT, Del Campo Pérez V, Cabrera Alvargonzalez JJ, López Domínguez AM, Fernandez Feijoo J, Diniz Freitas M, Limeres Posse J.","Oral Dis",NA,NA,"2020","1354-523x; 1601-0825; ",NA,"brief-report; journal article","Y","Y","N","Y","N","N",26,"N","Y","N","Y","N","2020-07-03","2020-07-02"
"242","33543382","MED","33543382","PMC7861154","10.1007/s00784-021-03809-8","The efficacy of a protective protocol for oral and maxillofacial surgery procedures in a COVID-19 pandemic area-results from 1471 patients.","Alterman M, Nassar M, Rushinek H, Cohen A, Shapira L, Casap N.","Clin Oral Investig","8","25","2021","1432-6981; 1436-3771; ","5001-5008","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-02-06","2021-02-04"
"243","33735481","MED","33735481","PMC8251206","10.1002/jdd.12594","Knowledge to action: Integrating evidence-based practice into online PBL cases during COVID-19.","Murata RM, Moss ME, Wright W, Pardi V.","J Dent Educ",NA,"85 Suppl 3","2021","0022-0337; 1930-7837; ","1938-1939","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-03-19","2021-03-24"
"244","34543521","MED","34543521","PMC8652817","10.1111/eje.12721","How are you coping with the COVID-19 pandemic? Survey of undergraduate dental students' well-being during an unexpected global event.","Poma M, Al Amri F, Tawse-Smith A, Ma S.","Eur J Dent Educ",NA,NA,"2021","1396-5883; 1600-0579; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-09-21","2021-09-20"
"245","34172910","MED","34172910","PMC8226334","10.1038/s41432-021-0179-x","Is periodontitis associated with the severity of COVID-19?","Shamsoddin E.","Evid Based Dent","2","22","2021","1462-0049; 1476-5446; ","66-68","comment; research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-06-27","2021-01-01"
"246","33172710","MED","33172710","PMC7648505","10.1016/j.ijom.2020.10.005","Impact of the COVID-19 lockdown on the epidemiology of maxillofacial trauma activity: a French multicentre comparative study.","de Boutray M, Kün-Darbois JD, Sigaux N, Lutz JC, Veyssiere A, Sesque A, Savoldelli C, Dakpe S, Bertin H, Lallemant B, Llobet A, du Cailar M, Lauwers F, Davrou J, Foletti JM.","Int J Oral Maxillofac Surg","6","50","2021","0901-5027; 1399-0020; ","750-755","research-article; multicenter study; journal article","Y","Y","N","Y","N","N",4,"Y","Y","N","Y","N","2020-11-12","2020-11-07"
"247","32386671","MED","32386671","PMC7183988","10.1016/j.bjoms.2020.04.025","Management in oral and maxillofacial surgery during the COVID-19 pandemic: Our experience.","Barca I, Cordaro R, Kallaverja E, Ferragina F, Cristofaro MG.","Br J Oral Maxillofac Surg","6","58","2020","0266-4356; 1532-1940; ","687-691","research-article; journal article","Y","Y","N","Y","N","N",18,"Y","Y","N","Y","N","2020-05-12","2020-04-27"
"248","33975765","MED","33975765","PMC7832651","10.1016/j.bjoms.2020.12.016","Comparison of provision of maxillofacial emergency service during the two COVID-19 national lockdowns in the United Kingdom.","Blackhall KK, Downie IP, Walsh S, Burhan R, Ramchandani P, Kusanale A, Srinivasan B, Brennan PA, Singh RP.","Br J Oral Maxillofac Surg","6","59","2021","0266-4356; 1532-1940; ","716-719","brief-report; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-05-13","2020-12-29"
"249","32979456","MED","32979456","PMC7510560","10.1016/j.jdent.2020.103481","The perceived impact of Covid-19 on periodontal practice in the United Kingdom: A questionnaire study.","Nibali L, Ide M, Ng D, Buontempo Z, Clayton Y, Asimakopoulou K.","J Dent",NA,"102","2020","0300-5712; 1879-176x; ","103481","research-article; journal article","Y","Y","N","Y","N","Y",14,"Y","Y","N","Y","N","2020-09-27","2020-09-23"
"250","34172908","MED","34172908","PMC8226341","10.1038/s41432-021-0183-1","Dental professionals' role in the fight against COVID-19: current evidence.","Crowder L.","Evid Based Dent","2","22","2021","1462-0049; 1476-5446; ","62-63","comment; research-article; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2021-06-27","2021-01-01"
"251","33229987","MED","33229987","PMC8162046","10.1097/scs.0000000000007253","Have There Been any Changes in the Epidemiology and Etiology of Maxillofacial Trauma During the COVID-19 Pandemic? An Italian Multicenter Study.","Salzano G, Dell'Aversana Orabona G, Audino G, Vaira LA, Trevisiol L, D'Agostino A, Pucci R, Battisti A, Cucurullo M, Ciardiello C, Barca I, Cristofaro MG, De Riu G, Biglioli F, Valentini V, Nocini PF, Califano L.","J Craniofac Surg","4","32","2021","1049-2275; 1536-3732; ","1445-1447","research-article; multicenter study; journal article","Y","Y","N","Y","N","N",4,"Y","Y","N","Y","N","2020-11-25","2021-06-01"
"252","34433449","MED","34433449","PMC8386340","10.1186/s12903-021-01778-8","Analysis of tweets on toothache during the COVID-19 pandemic using the CrystalFeel algorithm: a cross-sectional study.","Altan H, Cosgun A.","BMC Oral Health","1","21","2021","1472-6831","418","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-08-27","2021-08-25"
"253","34446894","MED","34446894","PMC8390028","10.1038/s41415-021-3320-5","Contemporary management of advanced midface malignancy in the age of Instagram - a parallel surgical and patient's perspective.","Fullerton H, Dawood A, Kalavrezos N, Sinha D.","Br Dent J","4","231","2021","0007-0610; 1476-5373; ","233-238","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-08-28","2021-08-27"
"254","34046898","MED","34046898","PMC8242849","10.1002/jdd.12653","Dental education during the pandemic: Cross-sectional evaluation of four different teaching concepts.","Goob J, Erdelt K, Güth JF, Liebermann A.","J Dent Educ","10","85","2021","0022-0337; 1930-7837; ","1574-1587","research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2021-05-29","2021-05-27"
"255","34506921","MED","34506921","PMC8423778","10.1016/j.job.2021.08.004","In silico exploration of enzymes involved in sialic acid biosynthesis and their possible role in SARS-CoV-2 infection.","Divya VC, Saravanakarthikeyan B.","J Oral Biosci","4","63","2021","1349-0079; 1880-3865; ","416-419","brief-report; research support, non-u.s. gov't; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","Y","2021-09-12","2021-09-08"
"256","33247257","MED","33247257","PMC7691968","10.1038/s41415-020-2411-z","COVID-19 - oral manifestations.","Wadia R.","Br Dent J","10","229","2020","0007-0610; 1476-5373; ","669","brief-report; journal article","Y","Y","N","Y","N","N",0,"N","Y","N","Y","N","2020-11-29","2020-11-01"
"257","33883703","MED","33883703","PMC8058572","10.1038/s41415-021-2849-7","COVID-19 testing in a UK dental practice - results of a pilot study.","Greenwall L, Cebula M, Greenwall Cohen J, Effenberger S.","Br Dent J",NA,NA,"2021","0007-0610; 1476-5373; ",NA,"research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-04-23","2021-04-21"
"258","33980235","MED","33980235","PMC8114663","10.1186/s12903-021-01627-8","A preparedness model for the provision of oral health care during unfolding threats: the case of the covid-19 pandemic.","Brondani M, Donnelly L.","BMC Oral Health","1","21","2021","1472-6831","254","research support, non-u.s. gov't; research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-05-14","2021-05-12"
"259","33047356","MED","33047356","PMC7675432","10.1111/clr.13676","Dental care during COVID-19 pandemic: Survey of experts' opinion.","Becker K, Brunello G, Gurzawska-Comis K, Becker J, Sivolella S, Schwarz F, Klinge B.","Clin Oral Implants Res","12","31","2020","0905-7161; 1600-0501; ","1253-1260","research-article; journal article","Y","Y","N","Y","N","Y",7,"Y","Y","N","Y","N","2020-10-16","2020-10-30"
"260","34172904","MED","34172904","PMC8226348","10.1038/s41432-021-0168-0","COVID-19: dental aerosol contamination in open plan dental clinics and future implications.","Ali K, Raja M.","Evid Based Dent","2","22","2021","1462-0049; 1476-5446; ","54-55","comment; research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-06-27","2021-01-01"
"261","32333518","MED","32333518","PMC7267504","10.1111/odi.13368","Two cases of COVID-19 with positive salivary and negative pharyngeal or respiratory swabs at hospital discharge: A rising concern.","Azzi L, Carcano G, Dalla Gasperina D, Sessa F, Maurino V, Baj A.","Oral Dis",NA,"27 Suppl 3","2021","1354-523x; 1601-0825; ","707-709","brief-report; journal article","Y","Y","N","Y","N","N",20,"Y","Y","N","Y","N","2020-04-26","2020-05-11"
"262","33827124","MED","33827124","PMC8033587","10.2344/anpr-68-01-09","Superior Laryngeal Nerve Block for Intubation in Patients With COVID-19.","Kojima Y, Sugimura M.","Anesth Prog","1","68","2021","0003-3006; 1878-7177; ","50-51","article-commentary; journal article","N","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-04-08","2021-03-01"
"263","34172906","MED","34172906","PMC8226338","10.1038/s41432-021-0185-z","Exploring the relationship between COVID-19 and oral health by radiographic examination.","Kalsi HK, Carr A.","Evid Based Dent","2","22","2021","1462-0049; 1476-5446; ","58-59","comment; research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-06-27","2021-01-01"
"264","33448378","MED","33448378","PMC8013479","10.1002/jdd.12533","The impetus to interactive learning: Whiteboarding for online dental education in COVID-19.","Rath A, Sidhu P, Wong M, Pannuti C.","J Dent Educ",NA,"85 Suppl 3","2021","0022-0337; 1930-7837; ","1914-1916","research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2021-01-16","2021-01-24"
"265","33531145","MED","33531145","PMC7834330","10.1016/j.identj.2021.01.007","COVID-19 Management in Clinical Dental Care Part II: Personal Protective Equipment for the Dental Care Professional.","Melo P, Afonso A, Monteiro L, Lopes O, Alves RC.","Int Dent J","3","71","2021","0020-6539; 1875-595x; ","263-270","research-article; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-02-04","2021-01-18"
"266","32682660","MED","32682660","PMC7274582","10.1016/j.ajodo.2020.05.006","Control of SARS-CoV-2 transmission in orthodontic practice.","Guo Y, Jing Y, Wang Y, To A, Du S, Wang L, Bai D.","Am J Orthod Dentofacial Orthop","3","158","2020","0889-5406; 1097-6752; ","321-329","research-article; journal article","Y","Y","N","Y","N","N",6,"Y","Y","N","Y","N","2020-07-20","2020-06-05"
"267","33650167","MED","33650167","PMC8013296","10.1111/cdoe.12632","The impact of the COVID-19 pandemic on hospitalizations for oral and oropharyngeal cancer in Brazil.","da Cunha AR, Antunes JLF, Martins MD, Petti S, Hugo FN.","Community Dent Oral Epidemiol","3","49","2021","0301-5661; 1600-0528; ","211-215","article-commentary; journal article","Y","Y","N","Y","N","N",1,"Y","Y","N","Y","N","2021-03-03","2021-03-01"
"268","33588832","MED","33588832","PMC7883957","10.1186/s12903-021-01428-z","Association of COVID-19-imposed lockdown and online searches for toothache in Iran.","Sofi-Mahmudi A, Shamsoddin E, Ghasemi P, Mehrabi Bahar A, Shaban Azad M, Sadeghi G.","BMC Oral Health","1","21","2021","1472-6831","69","research-article; journal article","Y","Y","N","Y","N","Y",2,"Y","Y","N","Y","N","2021-02-17","2021-02-15"
"269","34172919","MED","34172919","PMC8226343","10.1038/s41432-021-0180-4","The legal position of delivering dental care in a time of COVID-19.","Deery C.","Evid Based Dent","2","22","2021","1462-0049; 1476-5446; ","84","comment; research-article; journal article","Y","Y","N","Y","N","N",1,"N","Y","N","Y","N","2021-06-27","2021-01-01"
"270","34508208","MED","34508208","PMC8430280","10.1038/s41415-021-3376-2","The new normal - dentistry and the autistic patient.","Bellis W.","Br Dent J","5","231","2021","0007-0610; 1476-5373; ","303-304","research-article; journal article","Y","Y","N","Y","N","N",0,"Y","Y","N","Y","N","2021-09-12","2021-09-10"
"271","33045270","MED","33045270","PMC7545210","10.1016/j.joen.2020.09.018","Recommendations for Managing Endodontic Emergencies during Coronavirus Disease 2019 Outbreak.","Silva WO, Vianna Silva Macedo RP, Nevares G, Val Rodrigues RC, Grossi Heleno JF, Braga Pintor AV, Almeida BM.","J Endod","1","47","2021","0099-2399; 1878-3554; ","3-10","review-article; review; journal article","Y","Y","N","Y","N","N",3,"N","Y","N","Y","N","2020-10-16","2020-10-09"
"272","32818564","MED","32818564","PMC7431398","10.1016/j.joen.2020.08.001","Resumption of Endodontic Practices in COVID-19 Hardest-Hit Area of China: A Web-based Survey.","Yu J, Hua F, Shen Y, Haapasalo M, Qin D, Zhao D, Peng B, Fouad AF.","J Endod","11","46","2020","0099-2399; 1878-3554; ","1577-1583.e2","research-article; journal article","Y","Y","N","Y","N","N",2,"Y","Y","N","Y","N","2020-08-21","2020-08-18"
"273","32981871","MED","32981871","PMC7434462","10.1016/j.oooo.2020.08.012","A survey assessing the early effects of COVID-19 pandemic on oral and maxillofacial surgery training programs.","Brar B, Bayoumy M, Salama A, Henry A, Chigurupati R.","Oral Surg Oral Med Oral Pathol Oral Radiol","1","131","2021","2212-4403; 2212-4411; ","27-42","research-article; journal article","Y","Y","N","Y","N","N",11,"Y","Y","N","Y","N","2020-09-29","2020-08-18"
